pr_gene_symbol,Erlotinib,Olaparib,Gemcitabine
SACS,-0.9572983,0.26726866,-0.4320259
GATM,0.48003817,0.3913083,-1.6917543
ERAL1,-0.29809856,-0.006621361,0.025305748
ARFGAP3,0.35292053,0.16431713,1.5126581
ANKRD2,-0.1521697,-0.1915617,0.19990158
AK5,0.57470226,0.4694357,0.033915997
SERGEF,-0.07258415,-0.04002714,-0.20517635
EHF,1.1340952,0.7468538,-0.78291035
GBAS,-0.39925766,0.13742447,1.1865187
GBE1,0.2130251,0.016317368,-0.12383938
GBP1,0.63879967,0.64417076,0.5597353
GBP2,0.39108896,-0.034251213,0.31626463
HSPB8,0.19947577,0.09210205,0.6805234
GNL3,0.047412872,0.03611374,-0.6763334
FAM162A,-0.43853378,-0.08333492,-2.1095128
GBX2,0.21604013,0.03959322,-0.074127674
GCDH,0.47791767,0.007716179,-0.95162773
GCH1,-0.91278267,0.46902752,1.797576
GCHFR,-0.14551353,0.10335827,-0.34163284
GCK,0.18575716,0.22326565,-0.197505
GCKR,0.43397236,0.05252552,0.28323698
LHX6,-0.32030678,0.44998884,-0.00439167
PTPN18,-0.24757242,-0.1253519,0.20668983
SEZ6L2,0.78588486,0.1704073,0.4883833
NUPR1,1.3984213,0.2492199,-1.1093974
PPP1R14B,-0.8980484,-0.48271084,-0.37473106
KAT2A,0.32997036,0.006542206,-1.0344973
NR6A1,-0.013789177,0.018733978,0.23236418
PLEK2,-0.5301218,-0.06774998,0.90908337
GCNT1,-0.20952749,-0.15151739,0.6229973
NARF,-0.006187439,-0.24048805,-0.9458542
SLC17A5,0.36956978,0.26829195,-0.7315073
CNNM4,0.5259571,-0.011332989,-0.18991089
CNNM3,-0.06650543,-0.14336348,-0.64121246
CNNM1,0.14263058,0.07931709,-0.30574322
MYOF,0.7115755,-0.26214695,-0.09085846
INTS6,-0.43311024,-0.16241884,0.3481865
TIMM13,-0.8230696,-0.37519646,-0.38753414
TIMM10,-0.088059425,-0.13839722,-0.23805809
TIMM8B,-0.64906406,-0.60886097,0.1831789
AGO1,-0.04750538,-0.097269535,-0.3076048
IL36RN,0.14146662,0.12665033,0.8215537
DAZAP1,-0.4647398,-0.08074236,0.8056326
OR12D2,0.09021473,-0.08642006,0.19857025
OR10H3,0.29912996,0.14289665,0.15127754
ITGB1BP2,0.16988993,0.062229633,0.08082914
AATF,-0.024810791,-0.37683392,0.9066057
RGS17,-0.64153767,0.22658443,-0.6895981
SRPK3,0.12067938,-0.14803934,-0.3878765
PCOLCE2,-0.4320326,-0.4330101,-1.7580485
OSTF1,-0.6675987,-0.26629305,0.061393738
GREM1,2.8275652,0.1974678,1.8642057
CKAP2,-0.43213844,-0.26525497,-0.37350845
MRPL46,-0.016094208,-0.13889599,-0.08528042
TBL2,-0.44948483,-0.28506374,0.10531235
ELP4,-0.34793806,0.040148735,-0.17120647
GDF10,0.10859394,0.024000168,-0.6157911
GDI1,0.426363,0.07367277,-0.9983158
GDI2,-0.71964455,-0.40460873,-0.89027214
LINC00094,-0.04551983,0.08797932,-1.6005521
GEM,0.05939102,0.75196457,0.27104473
AMFR,-0.22392368,0.0070171356,0.1704874
GFAP,-0.0070791245,0.14907265,-0.67581725
GFER,0.44246197,-0.0100746155,-0.24627924
GFI1,-0.04033637,-0.22050977,0.81048536
NUFIP1,-0.114108086,0.06552172,0.52519417
GFRA2,0.0073809624,0.017801762,-0.18850565
RPS6KC1,-0.22625399,-0.0052657127,-0.53514576
SH3YL1,0.025078773,-0.11809158,0.28787518
GGCX,0.35906696,0.106199265,-0.64597607
GGT1,-0.5757704,0.6934514,-0.13940048
B4GALT1,0.17812109,-0.159657,-0.15322375
GGT5,-0.075891495,0.30099297,0.28778124
STEAP1,0.1756792,-0.00076007843,0.17522478
OPLAH,0.35822678,0.17036152,-0.34571695
RANBP6,-1.039743,-0.21406841,0.2828374
HBP1,0.8548217,-0.041083336,0.6157136
NBEA,0.45771408,0.26073933,-0.37971592
GJA1,0.8485527,0.6835079,-2.696166
CHORDC1,-0.21294022,0.401906,2.3335958
SEC22A,-0.38402605,0.0072131157,0.23277664
PABPC1,-0.33979702,-0.40154552,0.20424366
RNF11,-0.057168007,-0.28630543,0.89607763
CYFIP2,-0.41213894,-0.19933844,0.69689465
AMPD1,0.3275113,0.20176554,0.20073509
DNAJC2,-0.37472916,0.009642601,1.2487574
USP21,0.6907778,0.014046669,-1.0065889
GJA4,0.10741806,0.2614603,0.5113592
TPK1,-0.7153702,0.12868929,1.1345873
KCNV1,0.07735348,0.11975479,-0.5224335
CNPPD1,0.23115158,-0.20337963,0.00010967255
NGFRAP1,-0.48988056,-0.071474075,-1.1237903
GJA5,0.2780981,0.23515177,-0.3368616
NPTN,0.113259315,0.099570274,-0.33233547
MLH3,-0.44375563,-0.3855095,0.8616576
ZBTB32,-0.11532307,-0.19479418,-0.22493315
ACAD8,0.27549458,-0.1066761,0.58172274
SIGLEC7,0.2414856,0.20343399,0.3107443
TRMT2A,0.22279453,0.100780964,-0.13991642
DIEXF,0.29823112,0.20156574,-0.32224226
PELP1,0.09214687,0.026309013,-0.48145628
SND1,0.056523323,0.12008858,-0.52218723
GJB1,0.31222486,0.26306677,-0.32162094
ANKRD1,0.049168587,-0.027142048,0.50974846
NSG1,-0.67438555,0.4017949,0.99626255
STAU2,-0.0013484955,0.31353378,-1.0474744
PPA2,-0.72840595,-0.23380089,-0.12655544
GHITM,0.68114376,0.24419498,-0.13804817
GJB3,-0.27113914,-0.25738335,0.60428524
DAPP1,0.16433096,0.24788952,1.1052613
VPS41,0.013124466,-0.20948601,0.7119999
LAMP3,-0.08597517,0.22561121,1.2172465
TSPAN13,-0.6543088,0.046089172,-1.3517504
LYPD3,-0.26942873,0.0020837784,0.26533985
B9D1,0.06678009,0.20010853,-0.55573845
RPUSD2,0.45552635,0.18409395,-0.6743984
B3GAT1,0.28300428,0.08614731,0.3788061
UQCRQ,0.123420715,-0.09313202,0.38985825
ST6GALNAC4,0.22960424,-0.20989084,-0.7029023
CACNG4,0.3939929,0.18349743,-0.8318324
KCNMB3,0.21030188,0.042975426,-0.055088997
TAF5L,0.4681692,0.06404209,-0.12610245
CLUL1,0.09852123,0.11034298,-0.23525
AMPD2,0.015566349,0.13895988,-1.3755875
GK,-0.03506136,0.26280832,1.033392
CACYBP,-0.6202078,-0.18496895,0.6424837
EIF2AK1,0.8363342,0.15470505,-0.28164196
ZBTB11,-0.33813143,-0.006195545,1.0435004
FAM155B,0.39630604,0.0889864,0.02712202
BBC3,0.23526573,-0.07261944,0.019717216
PDE7B,0.24143982,0.037485123,-0.59680223
DKK3,-0.544487,0.3527708,1.0101385
DKK2,0.15885544,0.20042038,1.2719953
INPP5J,0.12895584,0.13178158,0.05199766
AFF4,0.005879402,0.13931656,1.0784893
CYTH4,0.23137856,-0.18018961,0.67612123
HSPB7,-0.48655033,-0.39023018,-0.15945244
GK3P,0.02673006,0.046453,1.2805443
INVS,-0.18007278,-0.09265423,0.16206598
SNX5,0.07681751,-0.04814148,-0.027378082
CPNE7,0.023394108,0.04550934,0.11552429
TJP3,0.5637293,0.021044731,-0.9896741
DENND2A,0.16880131,-0.1134634,-0.020373344
RSPH14,-0.03515196,-0.0026130676,-0.37851095
NDOR1,0.33284712,0.046966076,-0.028688908
AGO2,0.047547817,-0.16068125,0.5483451
NAAA,-1.326642,0.10110474,0.4233637
GLS2,0.28598118,0.10754967,0.0038189888
GLA,-0.08854389,0.6181364,1.2731924
SLC39A1,-0.41446972,-0.063269615,-0.15686607
TUBG2,-0.18636227,-0.06934309,-0.15034199
SIGLEC9,0.36155176,0.21363544,0.33205318
SIGLEC8,0.16149855,0.10096216,0.064284325
VPS4A,-0.39422703,-0.114702225,0.5229912
GPC3,0.02555561,0.18962574,-1.7973261
IL17B,0.3366723,-0.023060322,0.43520737
AMPD3,0.070299625,0.26643467,0.7587576
GLB1,-0.3211012,-0.10834265,-0.36489964
TUBGCP4,-0.17240381,0.09650755,-0.0003247261
SERP1,0.025339127,-0.22898579,0.7104931
COQ2,-0.5731411,0.032437325,1.093627
ARFIP1,0.09129906,0.34227753,-1.1774025
ARHGEF16,0.41935015,0.06618929,-0.026418686
GPKOW,0.2947216,0.11495972,0.51886845
GPR162,0.02657032,-0.03827381,-0.15001583
SIT1,0.5018325,0.057569027,-0.51542616
BBS9,-0.09968996,-0.049311638,0.3362565
CHMP2A,-0.26305008,-0.48684883,-0.27174854
AHDC1,0.58193064,-0.018680096,-0.5687833
RNF115,0.64248085,0.16642857,0.0020961761
NFU1,-0.512846,-0.26434422,1.0591526
MMADHC,-0.17606068,-0.19882584,0.64538574
PDCD4,0.4211502,0.47815704,-0.11576414
KLHL20,-0.15392113,0.13798332,0.109891415
PCDH17,0.18559313,0.014338493,-0.037902355
CSDC2,0.32843876,-0.036768913,-0.36525774
LSM1,-0.068226814,-0.043270588,0.32855654
LSM3,-0.92767525,-0.21134472,0.96561146
SULT1B1,-0.09183121,-0.33656025,-0.43318844
TEKT2,-0.017244816,0.17291403,-0.013915062
SRPX2,0.23405266,-0.09881115,-1.1414118
RND1,-0.4067645,-0.011518478,0.69915104
GCLC,1.2519503,0.34645557,-2.271934
R3HCC1L,0.29344416,0.030936718,0.2946477
DIMT1,-0.49898434,-0.16470337,1.0730991
SMPDL3B,0.20667171,-0.015835762,-0.26575756
PDLIM3,0.1770916,0.18976402,-0.48007774
CRCP,-0.33672142,-0.19669628,0.6682167
ADAMDEC1,0.8590231,0.3351674,-0.35048294
AMPH,0.5933218,0.3611498,0.6032963
GCLM,-0.4499569,0.15661526,0.5316515
ZNF544,-0.15896225,-0.2845955,-1.3658042
APEX2,0.32341766,0.21604061,-0.5086942
RBMS3,-0.22913551,-0.12406397,0.2585702
MOCS3,0.3037982,-0.052265167,-0.1690855
HPGDS,0.34116364,0.005180359,0.08875418
ZNF330,-0.8994436,-0.09667635,0.98360395
GLDC,-0.31417513,-0.6134205,0.32714272
PGAP2,0.11055279,0.002670288,-0.44019604
RBMX,-0.18142319,-0.30043983,-0.030290604
TOX3,0.31422234,0.45254564,-0.53772116
GLE1,-0.19538498,-0.16192436,0.3170991
RPS6KA6,0.23883152,0.049039364,0.02910757
ZNF638,0.041635513,-0.108774185,0.08839893
GOLIM4,-0.11482811,-0.5153885,-0.4905119
P2RY10,0.29741907,-0.11730337,0.97544765
EIF3K,0.16139317,-0.011756897,0.08135033
UBE2S,-1.2372303,-0.42051125,-0.5171337
PRPF19,-0.19393158,-0.007966995,-0.7831116
GLG1,0.5438328,0.025043964,1.4877982
UTP20,-0.5380473,-0.12300348,-0.1832695
RRP7A,-0.030377388,0.19678974,-0.32557297
POLL,0.21574306,0.074867725,-0.26087046
PCSK1N,0.7236557,0.3865881,-0.04995632
KCNMB4,0.5471406,0.30400515,-0.0900588
STK39,0.9890852,0.15353584,-2.2307854
TOR1B,0.03744793,0.017621994,0.019494057
MCAT,0.0004234314,0.18178749,-0.42360115
GLI1,-0.16033554,-0.13623667,-0.09130335
APOBEC3C,-0.3016672,0.1872015,-0.00019311905
DESI1,0.0089120865,0.2706337,-0.7357578
SGSM3,0.52770805,0.17432308,-0.38934708
GLI3,0.29007816,0.03399086,0.16185284
GLO1,-0.16078758,-0.0861063,-0.9966421
BIN1,-0.0980649,-0.025468826,-0.3395524
HTRA2,0.22235918,0.022119045,0.10591221
GLRB,-0.094525814,0.3844819,-0.38578987
MAT2B,0.18524647,0.3226204,-0.733778
POLM,0.047033787,-0.043276787,-0.39771938
EML4,-0.24693203,-0.18674755,0.047803402
GLS,-0.7868328,0.8207073,0.95880413
CECR5,0.40939903,0.32215023,-1.3771896
PCLO,0.5600519,0.5543823,-0.90032625
GLUD1,0.41871548,0.35908604,-0.36159134
GLUD2,0.5899496,0.28382158,-0.67164993
AMT,0.79451275,0.123991966,-0.47572947
GLUL,0.62544775,-0.39475632,-3.5146883
GM2A,-0.32674456,-0.19429588,0.1422739
GMDS,-1.1455464,-0.3936782,-0.40916014
GMFB,-0.6367388,-0.048324585,-0.305295
GMPR,0.48843765,0.67624044,-0.9787016
GNA12,0.033343792,-0.35896397,0.92691326
GNAI3,0.12193489,0.3625021,-0.9483557
GNAL,-0.08662462,-0.05340147,-1.2699642
GNAO1,-0.050781727,-0.16354752,0.701694
GNAQ,0.3379612,-0.20966434,1.2311635
GNAZ,0.77752924,0.19563913,-0.9686055
GNB1,-0.5437422,-0.23095417,-0.115991116
GNB2,-0.30549908,0.056299686,0.16988087
GNG3,0.22816658,0.09763527,0.5646467
GNG4,0.12695837,0.40856457,0.61257315
GNG5,-0.5618267,0.0016012192,1.1174536
GNG7,0.15602064,-0.113583565,0.7602401
GNG10,-0.50507927,-0.27487564,0.591239
GNG11,-0.12729836,0.6762514,-0.70653915
GNRH1,0.2342515,0.10932112,0.07455182
GNS,0.8279419,0.25509357,0.67535543
GOLGA1,0.20299435,-0.017364502,0.06454468
GOLGA2,0.23142195,-0.0795908,-0.6110573
GOLGA3,-0.24432945,-0.16647673,-0.5756502
GOLGA4,0.13046694,0.09661341,-0.47129488
GOLGB1,0.4363985,-0.35205078,0.5995655
GOT1,0.66623497,0.26801682,0.25098038
GOT2,-0.022080421,0.29411125,-1.7016277
SSX7,0.13313007,0.0640378,0.10341072
GP5,0.037796974,-0.00041365623,-0.13097453
GPD1,0.023910046,-0.06660843,-0.39330387
GPD2,-0.63739204,-0.10538006,-0.23576832
GPI,-0.25795555,0.11796188,-1.6126289
GPLD1,0.19927454,0.08313227,-0.5247884
PPP2R3B,0.14956856,0.12210035,-0.31737518
GPM6A,-0.44703197,0.16861486,0.7939272
SLCO4A1,0.069499016,0.4122672,0.16056299
SLCO3A1,0.27658463,0.49942684,-0.12293339
GPM6B,1.0477037,-0.0069522858,0.4196198
GPR3,-0.010294914,0.057281494,-0.17320776
GPR4,-0.108263016,-0.055814743,-0.35693645
ANG,0.019612312,0.4432497,-1.7604384
NEAT1,1.3891287,0.573576,-1.0770559
CDH20,-0.09637165,-0.059653282,-0.26531672
TMEM80,0.20950413,0.20515585,-0.1715746
OLFML1,0.44214582,0.51856136,-0.2935953
CXCR3,0.42601156,0.11096573,-0.20703888
RPL13P5,0.019866467,0.022663116,-0.034427166
HECTD4,-0.119291306,0.08177662,-0.2432065
SLC46A3,-0.4829383,-0.48381805,-0.34487438
CEP170B,0.6371279,0.5940566,0.03130102
LOC283683,-0.5237422,-0.42123604,0.18093681
PGP,0.013665199,0.12931061,-0.524467
ANGPT1,-0.17214012,-0.4609108,-0.6071322
CCDC57,-0.09311485,-0.11368561,-0.14930773
MILR1,0.77813673,0.15588379,0.046346664
PTRF,0.198421,-0.061873913,0.9219575
GPR19,0.04305792,-0.116203785,0.22106218
GPR20,0.32579947,-0.016181946,-0.2834735
C19orf54,0.47921944,-0.13513947,0.02920723
PPP1R37,0.36208248,0.06186676,-0.6294584
WDR62,-0.100464344,0.05816412,-0.16101503
GPR22,-0.117584705,-0.0013856888,-0.3865633
ANGPT2,0.15770626,-0.19601202,-0.003988266
NKIRAS2,0.46844435,-0.23180914,-0.05869198
CDH19,-0.1173749,-0.4746151,0.046144485
EOGT,-0.09262276,0.044240475,0.4169078
RABL3,-0.23168087,-0.25557184,-0.066287994
FRYL,-0.18757248,0.012972832,0.77424717
SREK1IP1,0.34092474,-0.07310104,-0.068517685
HLA-F-AS1,-0.11680412,-0.17701244,0.6775799
ANK1,0.13135576,-0.050866127,0.12868214
GPR37,0.41714287,0.06353092,-1.286881
DPY19L4,-0.044121742,-0.09310722,-0.7764292
GPR39,0.1551075,-0.038502693,-0.6514511
YIPF6,1.1449594,0.17185974,-0.7443485
FFAR3,0.32163525,0.05936861,0.26121235
GRK4,-0.057787895,-0.08874464,0.5639496
GRK5,0.62812996,0.38392687,0.11184645
ANK2,0.27515602,0.6033659,0.94433737
GRK6,-0.09797859,0.17397594,0.5115719
MKNK2,0.0049819946,-0.23468971,0.060705185
GPS1,-0.13633537,0.17099667,-0.4487095
GPT,-0.06465578,0.01709795,0.11806393
GPX1,-0.23901844,0.14624596,-1.3376217
GPX2,1.2654848,0.34082842,0.844255
GPX3,-2.0494356,-0.42836094,-0.37668422
GPX4,0.15269661,-0.4784689,0.7412739
ANK3,0.04715967,-0.038642883,0.12660456
GPX7,-0.9298625,-0.6315832,1.4119997
GRB2,-0.27023983,-0.31119823,0.018117428
GRB14,-1.0153592,-0.28767443,-0.9472513
GRIA1,-0.10179615,-0.0009913445,0.33115196
GRIA2,0.25621557,-0.1912489,0.43337345
GRIA3,-0.13016415,-0.09736204,0.36162138
GRIA4,0.059717655,0.068148136,-0.2528286
TRIB2,0.2941351,0.1481533,-2.045724
CCDC22,0.20505095,0.21086788,0.14384127
REM1,0.028721333,-0.06469488,0.20315266
DEXI,-0.3294382,-0.22880173,-1.4902711
LAMTOR2,-0.037338257,-0.2055788,0.6719427
MRPS28,0.031044006,0.014511108,-1.8112679
COA3,0.12706089,0.007816315,-0.2853794
TMEM176B,1.551611,0.45294762,1.7570262
DCPS,-0.38222694,-0.29975414,0.011666298
OSTM1,0.4212742,0.122461796,0.3975582
GIT1,-0.2586708,-0.065004826,-0.12398815
SLC27A6,1.0500255,0.5194588,-0.23130703
SNX24,-0.16921186,-0.47919893,-0.22686672
SLC6A16,-0.12898922,0.014049053,-0.060451984
GRIK1,0.3236804,0.06461573,0.27218628
AAMDC,-0.33153725,-0.04006481,-0.052739143
SPCS1,-0.5163746,-0.34053898,0.84550333
MRPS18B,0.46486568,0.0790844,-1.4342642
C19orf53,-0.21467781,-0.3032627,-0.55059147
MRPL42,-0.42449093,-0.0652132,-0.6578245
TMEM14A,0.016601562,0.030457497,-1.8257904
GRIK2,0.33775997,-0.16412258,-0.583714
IFT81,-0.5664916,-0.14594173,-0.15964556
RGCC,2.4521847,1.8731384,0.00475502
MCTS1,-0.03894806,0.2811327,0.117375374
MAGEH1,0.026268959,0.30887127,0.55742645
ASTE1,-0.0013275146,-0.06923294,0.37588882
MACROD1,-0.1230402,0.045402527,-0.023098469
HIPK2,0.66260815,0.1974101,0.38954258
MRPL13,0.5347729,0.48118114,-1.1193304
ABR,-0.026293755,0.15102625,-0.5274925
ANPEP,0.61779594,1.1409626,-0.1613617
GRIK4,0.45284033,0.13664007,0.007019043
GRIK5,-0.048757076,-0.1837101,0.010982037
SLC43A3,-0.2625718,0.3359146,0.94275403
GRIN1,0.48713112,0.3087778,-0.15367031
ATAD2,0.0063285828,0.062376022,-0.5230112
GRIN2C,-0.23057175,-0.09855366,0.45715165
TMEM230,0.36768436,0.23175812,-0.26643562
WDR91,-0.06367493,0.11182451,-0.074753284
ZCCHC4,0.058873653,0.09291458,0.2750125
ZC3H7A,-0.05326557,-0.23453712,0.61839676
ZBTB44,0.15883684,0.044576645,-0.13014317
GRINA,-0.29584694,-0.43036556,0.34964514
C1GALT1C1,-0.016967773,0.16783333,-1.1265693
SETD2,0.020885944,-0.079797745,0.74103546
MRPL18,-0.1295538,0.101836205,0.22270966
NDUFAF4,-0.097803116,0.045873642,-0.031507492
MED4,-0.39279652,-0.06712818,0.38021278
CCDC59,-0.34019756,-0.33271503,1.6169739
METTL5,-0.35613728,-0.38612556,-0.37314796
BABAM1,0.2837944,-0.037748337,-0.43940926
THYN1,-0.49135494,-0.6709366,-0.27327442
MRPL15,-0.29255295,0.18859005,-0.28614712
ARHGAP35,0.54937077,0.100943565,-0.81054974
STXBP6,0.3232069,0.62307835,0.646997
LINC00339,-0.21200085,0.031940937,-0.50540495
MRPL22,-0.14077473,-0.121661186,0.06237316
LGALSL,-0.49760008,-0.00891304,0.50819826
ORMDL2,0.029733658,0.01876545,-0.88785267
CNIH4,0.25224113,-0.2575779,-1.2689056
COMMD9,-0.6405096,-0.004491806,-0.078829765
TMEM208,0.21802807,0.22930336,0.7977352
DROSHA,0.3247347,0.2031784,0.54350376
N6AMT1,-0.090536594,-0.08563995,-0.24166489
CFAP20,-0.5067377,-0.036244392,1.2349892
SCG3,-0.33717108,-0.13717747,0.1678853
NXT1,-0.08715725,0.12115288,-0.21250248
PYCARD,0.70777607,0.9702244,0.4016633
FHOD1,-0.734992,-0.03069973,-0.61926746
GRM1,-0.6036792,-0.094097614,0.33729053
TBK1,0.25024128,0.07612705,0.35694504
TAGLN3,-0.36980343,0.3622799,0.5446234
SAP30BP,-0.23141193,-0.096666336,0.97342587
MYLIP,-0.0075540543,-0.1504736,-1.3447952
BRD7,0.19494438,0.18099213,0.5270462
DDX25,-0.17201614,-0.054653645,0.047585964
CLEC2D,0.9290805,0.10892296,0.21411371
ANKRD11,1.3166223,0.25323486,-0.23376656
C11orf21,-0.57614565,-0.086248875,-0.120152
RACGAP1,-0.832778,-0.15437984,-0.8805256
GRM3,0.1513052,0.08730936,0.2714181
GRM5,-0.14951658,0.12349272,-0.46416235
CXCL1,0.27850866,-0.4185953,2.0428638
SLC25A5,-0.10120106,-0.03472233,0.6521044
CXCL3,-0.2656958,-0.4393599,1.7970412
GRP,0.16885614,0.16024351,-0.38156033
PDIA3,-0.5045376,0.19237995,-0.8872156
GRSF1,-0.79444313,-0.16336441,0.9776697
SLC25A6,1.0462246,0.14110947,1.337266
GSK3A,0.16278124,0.04845667,-0.022758484
GSK3B,-0.37608767,-0.10176134,0.2539935
GSN,-0.11644602,0.049895287,-0.8756876
GSPT1,-0.51719093,-0.010416985,-0.77507687
GSR,0.98646545,-0.046783447,0.027603626
GSS,-0.49378967,-0.35874748,0.6484041
GSTA1,1.4973164,0.6497512,-2.6667943
GSTA3,0.28297853,0.041960716,-0.545774
GSTA4,-0.71097136,-0.51586723,-1.822248
GSTM3,-0.55940247,0.7765913,2.2517796
GSTM4,0.29957724,0.2610798,-0.6364417
GSTM5,-0.43727732,0.17419672,0.4892912
GSTP1,-0.74274635,-0.13269806,2.5728602
GSTT2,0.21258163,0.1061697,-1.050374
GTF2B,0.06614971,0.2858467,0.7389622
GTF2E1,-0.43283653,-0.06919289,0.37332153
GTF2F1,0.40320683,-0.019021988,0.2238369
GTF2F2,0.17252731,0.19523907,0.5786371
GTF2H1,0.13766289,0.37124825,0.2484622
GTF2H4,-0.09420776,0.15581226,-1.4644666
GTF3A,-0.33302975,-0.08651066,-1.198945
BRF1,0.09180546,0.042136192,-0.3196597
GTF3C1,0.07105827,0.17870522,-0.7880192
GTF3C2,0.06579256,0.094242096,-1.0497198
BLNK,1.4338884,0.09514046,-0.8061793
USP25,0.52918816,0.2796154,-0.7270603
TMOD3,-0.20763016,0.2616558,-0.22761965
TMOD2,-0.10118914,0.016847134,-0.12769938
POM121L9P,-0.23178005,0.034645557,-0.34648395
CARD10,0.71192265,0.23806953,0.14120483
ABT1,0.17021179,0.010625839,-0.7653351
PARVB,-0.19523859,-0.16302538,0.33659267
NCAPH2,0.2885747,0.26520538,0.03899479
OLA1,-0.48255825,-0.2224617,1.0382147
UQCR10,-0.45418835,-0.15141296,0.83600616
YPEL1,0.054141045,-0.007994652,-0.21869612
REPIN1,0.25123882,-0.52293396,-1.1815591
GUCY1A3,0.7496104,0.33798552,0.058012962
GUCY1B3,0.13082933,0.3233533,0.58705616
TFCP2L1,0.17906189,0.09771919,-0.21158409
TFPT,-0.15558434,-0.32619476,0.36501312
UBN1,-0.23976755,0.0022220612,-0.6097913
GUK1,-0.4054861,-0.08547878,-0.0028538704
ALG5,-0.6150551,-0.30114746,-0.18004417
ANAPC2,0.11954737,0.08557749,-0.3620901
CNOT7,-0.62129974,-0.19889069,-0.528903
SNX10,-1.0519018,-0.15867805,0.7598505
STRN4,0.106809616,-0.141613,-0.20923042
GNL2,0.11354923,0.16233444,-0.19716263
PSMC3IP,-0.41176605,0.2151041,1.9974494
CPSF1,0.029934406,-0.03651285,-0.8227005
TRA2A,-0.25808525,0.33944702,1.679306
GPSM2,-0.09829903,-0.5125656,-1.5846758
GUSB,0.17142487,0.33276558,0.83757114
SAC3D1,-0.44852304,-0.38000822,-0.08066416
FAM216A,-0.9156141,0.16542578,0.0844183
CCDC106,-0.056608677,-0.14832783,-0.94079065
ST8SIA5,0.20700169,-0.0070466995,-0.9789963
GPR171,0.3568871,0.55929065,-0.22190905
UBIAD1,0.047115803,-0.010009289,0.28478622
HCFC2,-0.50253725,-0.06141138,0.72191095
C18orf8,0.43426228,0.3430872,1.0682392
GYG1,-0.34946346,-0.21680927,0.29093456
NME7,-0.19036674,-0.054377556,-0.089346886
HILPDA,0.41614532,0.06741619,-2.7603855
GMPPA,0.052824974,-0.11256981,0.19369316
SEC61A1,-0.57352924,-0.2994051,0.089773655
ALG6,0.0078754425,-0.08448601,-0.49266624
GPR132,0.2379098,0.18428326,0.43601942
RPA4,-0.097356796,0.08264351,-0.11137676
DSE,-0.007319927,0.38866186,0.96482944
SERTAD3,0.6583328,0.16125965,-0.5631094
OSGIN1,0.40869904,-0.11980152,0.41187954
GYPC,0.26833105,0.97041035,-0.5663295
PDZRN4,0.023836613,0.06929636,0.18611097
TRHDE,0.27004957,0.27224064,-1.3891385
POMT2,-0.07219982,-0.14725065,0.11233139
CERS2,0.21829319,0.09396076,-0.6722393
SLC25A24,0.11783123,0.25189495,1.1169348
NRBP1,0.07199955,-0.02683115,-0.13922215
FTSJ2,0.16929865,-0.034916878,0.19148064
CDIP1,0.5556612,0.38958788,-0.45310116
STRN3,-0.06566143,0.35724258,-0.23572445
LRP12,0.39350653,0.6103635,-0.5547261
PSAT1,2.297821,0.41697693,0.09681511
MDFIC,-0.5516572,0.48758173,0.47911835
GYS1,-0.7189636,-0.36360693,-0.73712635
GYS2,-0.076030254,-0.060248375,-0.60627794
DONSON,-0.80145836,-0.053206444,1.5285182
NRBF2,-0.0061569214,-0.1884222,1.0190687
RHOD,-0.5629325,-0.42818117,0.5368829
SLC2A8,-0.45464468,-0.19538355,-0.23698378
GZMH,0.7693472,-0.16609716,-0.48853445
PILRB,0.12705374,-0.1414442,-0.14984131
PILRA,0.0196352,-0.1962347,1.2119815
BAZ2B,-0.33764648,-0.20134974,1.0941386
LMCD1,0.017075062,-0.023593903,0.28493786
GLTSCR2,0.7904844,-0.09418678,0.05874157
GLTSCR1,0.33939314,-0.10609245,-0.07489824
TNPO2,0.07548618,-0.08730507,-0.16454697
EFEMP2,-0.6951575,-0.24403095,-0.040434837
TBX21,0.47115993,0.09978008,0.31775713
GZMA,1.1720166,-0.0047507286,-0.22119331
GZMK,0.21277952,0.092442036,0.1419828
GZMM,0.09275246,0.07805443,0.37482405
H1F0,1.3607736,0.70903254,-0.6361904
HIST1H1C,1.5866327,0.8194704,0.26934004
HIST1H1D,0.3269019,0.20458746,0.37176514
ANXA1,-0.3532648,-0.25680065,1.6984768
HIST1H2AE,-0.24461746,0.53047943,0.9747226
H2AFX,-0.062820435,0.13586521,1.3827443
H2AFZ,-0.15156174,-0.04208374,0.51841164
HIST1H2BD,1.823103,0.42283726,0.40767002
ANXA2,-0.122792244,-0.103155136,0.6520319
H3F3B,-0.6216545,-0.41902256,1.4442759
HAGH,0.15058231,0.096450806,-1.2272692
HADHA,-0.47391224,-0.23117733,0.37849903
HADHB,0.45821953,0.15292835,-0.063056946
HAL,-0.08037925,0.36793852,0.5408201
HARS,-0.34695148,-0.16023922,0.69692516
HAS1,-0.24808908,-0.009054184,0.116532564
HAS2,-0.891747,-0.4539287,-0.83542347
ANXA2P2,-0.7882118,-0.45695972,0.4387169
HBB,1.3384571,0.0932107,1.4519577
HBQ1,0.2550521,0.19526052,-0.78859806
HCCS,0.05333996,0.20085669,1.0985904
HCFC1,0.06242466,-0.13169575,-0.0031290054
HCK,0.48044395,-0.23450089,0.03609419
HCLS1,-0.38016415,0.15755129,0.86465025
ANXA3,-0.8701277,-0.68996716,0.3791504
HTT,-0.42398643,-0.3092947,-0.016441345
